Facility name,Username,Channel id,Channel name,Content id,Content title,Time of first interaction,Time of last interaction,Time of completion,Time Spent (sec),Progress (0-1),Content kind
Associação PiPA,Naah,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,bba2d286a42a45f99c50efa200f28c58,Vídeo Aula: Os Divisores,2021-06-18 18:55:55.838000+00:00,2021-06-18 18:59:12.891000+00:00,,195.9,0.6064,video
Associação PiPA,Lucastavares,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,2ea4dd3d8ecc43fd9051d542bd43c7cc,Propriedades dos Materiais - Comunicação Interplanetária,2021-06-18 18:56:26.229000+00:00,2021-06-18 18:56:27.336000+00:00,,0.7,0.0233,document
Associação PiPA,Lucastavares,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,2ea4dd3d8ecc43fd9051d542bd43c7cc,Propriedades dos Materiais - Comunicação Interplanetária,2021-06-18 18:56:29.427000+00:00,2021-06-18 18:57:50.832000+00:00,,81.0,1.0000,document
Associação PiPA,Stephanie,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 18:57:27.075000+00:00,2021-06-18 18:57:29.474000+00:00,,1.3,0.0000,video
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 18:58:03.047000+00:00,2021-06-18 19:05:04.526000+00:00,,421.0,0.4385,document
Associação PiPA,Naah,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,2c144fd2a528593a837cc545d65e4ee1,Para Aprender Mais!: Encontrando os Divisores de um Número,2021-06-18 18:59:18.824000+00:00,2021-06-18 19:32:52.951000+00:00,,2013.5,1.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 19:02:30.259000+00:00,2021-06-18 19:06:19.378000+00:00,,223.0,1.0000,video
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,775dec1011de485dbbc1764ce4cfbc04,Videoaula: Os Múltiplos,2021-06-18 19:03:21.687000+00:00,2021-06-18 19:04:00.345000+00:00,,34.6,0.1009,video
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 19:04:00.566000+00:00,2021-06-18 19:09:00.185000+00:00,,296.1,0.3083,document
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 19:05:13.478000+00:00,2021-06-18 19:05:16.887000+00:00,,2.9,0.0029,document
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-06-18 19:05:16.909000+00:00,2021-06-18 19:06:16.697000+00:00,,59.4,1.0000,document
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 19:06:18.851000+00:00,2021-06-18 19:13:11.801000+00:00,,412.5,0.4296,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-06-18 19:06:22.204000+00:00,2021-06-18 19:09:03.011000+00:00,,150.0,1.0000,document
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,775dec1011de485dbbc1764ce4cfbc04,Videoaula: Os Múltiplos,2021-06-18 19:09:00.259000+00:00,2021-06-18 19:09:03.540000+00:00,,2.1,0.0000,video
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 19:09:03.745000+00:00,2021-06-18 19:11:55.559000+00:00,,170.7,0.1569,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,80f543674012486898f0e4dc9d1541e9,Quiz,2021-06-18 19:09:53.778000+00:00,2021-06-18 19:09:53.778000+00:00,,0.0,0.0000,exercise
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ebd22c2feced413a8ab8af8d4d6596e1,Desvendando Os Mistérios,2021-06-18 19:11:55.313000+00:00,2021-06-18 19:14:46.697000+00:00,,139.7,0.9249,video
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-06-18 19:13:14.419000+00:00,2021-06-18 19:13:18.326000+00:00,,3.5,0.1150,document
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 19:13:21.693000+00:00,2021-06-18 19:13:24.153000+00:00,,2.0,0.0021,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-06-18 19:14:51.279000+00:00,2021-06-18 19:14:51.279000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,59d2c25c70194bd3bea93514d15490a4,Quiz,2021-06-18 19:14:59.312000+00:00,2021-06-18 19:16:19.599000+00:00,,80.0,0.1000,exercise
Associação PiPA,Guilherme_Almeida,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-06-18 19:15:56.537000+00:00,2021-06-18 19:20:02.196000+00:00,,245.2,0.8006,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-06-18 19:16:28.009000+00:00,2021-06-18 19:16:28.009000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ebd22c2feced413a8ab8af8d4d6596e1,Desvendando Os Mistérios,2021-06-18 19:16:30.111000+00:00,2021-06-18 19:16:30.111000+00:00,,0.0,0.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,80f543674012486898f0e4dc9d1541e9,Quiz,2021-06-18 19:16:32.220000+00:00,2021-06-18 19:16:52.447000+00:00,,20.0,0.1111,exercise
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-06-18 19:16:56.033000+00:00,2021-06-18 19:16:56.033000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 19:17:04.867000+00:00,2021-06-18 19:17:04.867000+00:00,,0.0,0.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-06-18 19:17:13.582000+00:00,2021-06-18 19:17:13.582000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,80f543674012486898f0e4dc9d1541e9,Quiz,2021-06-18 19:17:19.585000+00:00,2021-06-18 19:17:19.585000+00:00,,0.0,0.0000,exercise
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-06-18 19:17:44.857000+00:00,2021-06-18 19:18:29.013000+00:00,,43.6,1.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,80f543674012486898f0e4dc9d1541e9,Quiz,2021-06-18 19:18:00.508000+00:00,2021-06-18 19:18:00.508000+00:00,,0.0,0.0000,exercise
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-06-18 19:18:11.698000+00:00,2021-06-18 19:18:11.698000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 19:18:13.420000+00:00,2021-06-18 19:18:14.944000+00:00,,0.4,0.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 19:18:21.491000+00:00,2021-06-18 19:18:21.491000+00:00,,0.0,0.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-06-18 19:18:25.641000+00:00,2021-06-18 19:18:25.641000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,80f543674012486898f0e4dc9d1541e9,Quiz,2021-06-18 19:18:31.133000+00:00,2021-06-18 19:19:31.419000+00:00,,60.0,0.1111,exercise
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-06-18 19:18:39.565000+00:00,2021-06-18 19:18:41.373000+00:00,,1.3,0.0432,document
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,bba2d286a42a45f99c50efa200f28c58,Vídeo Aula: Os Divisores,2021-06-18 19:18:41.393000+00:00,2021-06-18 19:18:41.393000+00:00,,0.0,0.0000,video
Associação PiPA,Lucastavares,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-06-18 19:18:42.641000+00:00,2021-06-18 19:18:43.112000+00:00,,0.0,0.0009,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ebd22c2feced413a8ab8af8d4d6596e1,Desvendando Os Mistérios,2021-06-18 19:19:40.872000+00:00,2021-06-18 19:20:25.355000+00:00,,43.6,0.2789,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-06-18 19:20:34.821000+00:00,2021-06-18 19:20:34.821000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,59d2c25c70194bd3bea93514d15490a4,Quiz,2021-06-18 19:20:40.739000+00:00,2021-06-18 19:21:11.022000+00:00,,30.0,0.1000,exercise
Associação PiPA,Guilherme_Almeida,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-06-18 19:20:58.256000+00:00,2021-06-18 19:20:58.256000+00:00,,0.0,0.0000,document
Associação PiPA,Guilherme_Almeida,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-06-18 19:21:00.255000+00:00,2021-06-18 19:22:23.704000+00:00,,83.0,0.2766,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-06-18 19:21:40.892000+00:00,2021-06-18 19:21:40.892000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-06-18 19:21:45.040000+00:00,2021-06-18 19:21:45.040000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-06-18 19:21:51.839000+00:00,2021-06-18 19:21:55.560000+00:00,,2.8,0.0910,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 19:21:59.088000+00:00,2021-06-18 19:21:59.088000+00:00,,0.0,0.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-06-18 19:22:03.313000+00:00,2021-06-18 19:22:03.313000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,80f543674012486898f0e4dc9d1541e9,Quiz,2021-06-18 19:22:07.692000+00:00,2021-06-18 19:22:33.844000+00:00,,25.0,0.1111,exercise
Associação PiPA,Guilherme_Almeida,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-06-18 19:22:26.831000+00:00,2021-06-18 19:25:22.024000+00:00,,174.8,0.5825,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,80f543674012486898f0e4dc9d1541e9,Quiz,2021-06-18 19:23:08.945000+00:00,2021-06-18 19:25:15.152000+00:00,,125.0,1.0000,exercise
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 19:23:51.282000+00:00,2021-06-18 19:24:24.221000+00:00,,31.6,0.0312,document
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-06-18 19:24:29.950000+00:00,2021-06-18 19:24:43.398000+00:00,,12.2,0.0126,document
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,bba2d286a42a45f99c50efa200f28c58,Vídeo Aula: Os Divisores,2021-06-18 19:24:47.222000+00:00,2021-06-18 19:27:34.793000+00:00,,165.8,1.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ebd22c2feced413a8ab8af8d4d6596e1,Desvendando Os Mistérios,2021-06-18 19:25:27.839000+00:00,2021-06-18 19:25:27.839000+00:00,,0.0,0.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-06-18 19:25:38.543000+00:00,2021-06-18 19:25:38.543000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,59d2c25c70194bd3bea93514d15490a4,Quiz,2021-06-18 19:25:45.671000+00:00,2021-06-18 19:28:00.950000+00:00,,135.0,0.3000,exercise
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,2c144fd2a528593a837cc545d65e4ee1,Para Aprender Mais!: Encontrando os Divisores de um Número,2021-06-18 19:27:39.466000+00:00,2021-06-18 19:29:40.349000+00:00,,117.5,0.2759,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,59d2c25c70194bd3bea93514d15490a4,Quiz,2021-06-18 19:28:32.137000+00:00,2021-06-18 19:30:28.314000+00:00,,115.0,1.0000,exercise
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,fe5867929f614777aad179d9f4e5b92d,Videoaula: Tempo e História,2021-06-18 19:30:37.269000+00:00,2021-06-18 19:33:38.292000+00:00,,155.8,0.9795,video
Associação PiPA,Naah,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 19:33:04.247000+00:00,2021-06-18 19:37:42.701000+00:00,,277.8,0.9937,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,c766a783470f4b7e8ed475294ef4f390,Para Saber Mais!: O Estudo da História,2021-06-18 19:33:55.470000+00:00,2021-06-18 19:33:55.470000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,9b1e7068bff44e8380f636b426b0148d,Quiz: Tempo e História,2021-06-18 19:34:00.372000+00:00,2021-06-18 19:36:10.659000+00:00,,130.0,0.3333,exercise
Associação PiPA,Guilherme_Almeida,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-06-18 19:35:46.578000+00:00,2021-06-18 19:38:24.434000+00:00,,157.1,0.5009,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,9b1e7068bff44e8380f636b426b0148d,Quiz: Tempo e História,2021-06-18 19:36:19.804000+00:00,2021-06-18 19:38:51.443000+00:00,,150.0,0.6666,exercise
Associação PiPA,Naah,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ebd22c2feced413a8ab8af8d4d6596e1,Desvendando Os Mistérios,2021-06-18 19:37:47.584000+00:00,2021-06-18 19:51:37.821000+00:00,,829.6,1.0000,video
,,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,4102ad4204805c1a8cec0fe03d841803,Probabilidade simples: bola de gude não azul,2021-06-18 19:38:07.593000+00:00,2021-06-18 19:48:39.244000+00:00,,617.5,1.0000,video
Associação PiPA,Guilherme_Almeida,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-06-18 19:38:42.200000+00:00,2021-06-18 19:38:43.388000+00:00,,0.7,0.0023,document
Associação PiPA,Guilherme_Almeida,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,fe5867929f614777aad179d9f4e5b92d,Videoaula: Tempo e História,2021-06-18 19:38:50.510000+00:00,2021-06-18 19:38:55.215000+00:00,,4.1,0.0013,video
Associação PiPA,Guilherme_Almeida,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2021-06-18 19:39:03.341000+00:00,2021-06-18 19:51:35.472000+00:00,,688.6,0.9857,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,c766a783470f4b7e8ed475294ef4f390,Para Saber Mais!: O Estudo da História,2021-06-18 19:39:09.689000+00:00,2021-06-18 19:39:09.689000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,9b1e7068bff44e8380f636b426b0148d,Quiz: Tempo e História,2021-06-18 19:39:14.131000+00:00,2021-06-18 19:39:32.592000+00:00,,15.0,0.0010,exercise
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,9b1e7068bff44e8380f636b426b0148d,Quiz: Tempo e História,2021-06-18 19:39:37.798000+00:00,2021-06-18 19:40:54.095000+00:00,,75.0,1.0000,exercise
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,6b87926ed19744db9dbd02a79f7bd037,Videoaula: Calendário,2021-06-18 19:41:01.291000+00:00,2021-06-18 19:43:11.006000+00:00,,123.8,1.0000,video
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,e3a62c6fa0d64e80b83c55ad738f88bf,Para Saber Mais!: Calendário,2021-06-18 19:43:11.604000+00:00,2021-06-18 19:43:11.604000+00:00,,0.0,0.0000,document
,,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,04211093fe324adba06b3ca331c47eda,Quiz: Calendário,2021-06-18 19:43:19.231000+00:00,2021-06-18 19:46:11.030000+00:00,,171.5,1.0000,exercise
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,2c144fd2a528593a837cc545d65e4ee1,Para Aprender Mais!: Encontrando os Divisores de um Número,2021-06-18 19:44:10.637000+00:00,2021-06-18 19:48:38.889000+00:00,,266.2,0.6843,video
Associação PiPA,Roberta,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,2ea4dd3d8ecc43fd9051d542bd43c7cc,Propriedades dos Materiais - Comunicação Interplanetária,2021-06-18 19:44:42.443000+00:00,2021-06-18 19:57:56.870000+00:00,,793.8,1.0000,document
,,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,3429592d54d84d5e98548643886e1861,Videoaula: Introdução á Física e ao Estudo do Movimento,2021-06-18 19:46:46.854000+00:00,2021-06-18 19:46:46.854000+00:00,,0.0,0.0000,video
,,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,f1cde8c1114f4659882efc331605a996,Atividades no Caderno: Transformações de Unidades de Medidas,2021-06-18 19:47:04.200000+00:00,2021-06-18 19:47:09.219000+00:00,,3.8,0.0628,document
,,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,50dcd29a8e5744978d67e480945eb022,,2021-06-18 19:47:14.038000+00:00,2021-06-18 19:51:44.694000+00:00,,218.4,0.3163,video
Associação PiPA,carollynev401,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,2c144fd2a528593a837cc545d65e4ee1,Para Aprender Mais!: Encontrando os Divisores de um Número,2021-06-18 19:48:45.566000+00:00,2021-06-18 19:48:58.036000+00:00,,5.4,0.0065,video
,,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2021-06-18 19:48:47.348000+00:00,2021-06-18 19:49:32.277000+00:00,,43.3,0.0000,exercise
Associação PiPA,Roberta,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,3429592d54d84d5e98548643886e1861,Videoaula: Introdução á Física e ao Estudo do Movimento,2021-06-18 19:48:55.232000+00:00,2021-06-18 19:49:15.871000+00:00,,7.2,0.0046,video
